                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    835,                0.75921,                0.56587,                 1.1199,                0.95591,                0.96321,                0.98174,                 0.8301,                0.67224,                0.36676,                 0.9976,              0.0017533,              0.0017533,              0.0017533
                    836,                0.75817,                0.56515,                 1.1219,                0.95589,                0.96338,                0.98175,                0.83003,                0.67172,                0.36651,                0.99735,              0.0017434,              0.0017434,              0.0017434
                    837,                0.75873,                0.56288,                 1.1165,                0.95541,                0.96394,                 0.9818,                0.82994,                0.67109,                0.36625,                0.99709,              0.0017335,              0.0017335,              0.0017335
                    838,                  0.753,                 0.5575,                 1.1173,                0.95603,                0.96387,                0.98178,                0.83046,                 0.6707,                0.36591,                0.99686,              0.0017236,              0.0017236,              0.0017236
                    839,                0.75171,                0.56154,                 1.1167,                0.95568,                 0.9634,                0.98175,                0.83027,                0.67012,                0.36581,                0.99643,              0.0017137,              0.0017137,              0.0017137
                    840,                0.75665,                0.56114,                 1.1168,                0.95532,                0.96404,                0.98187,                0.83069,                0.66946,                0.36522,                0.99595,              0.0017038,              0.0017038,              0.0017038
                    841,                0.75066,                0.55831,                 1.1156,                0.95513,                0.96414,                0.98185,                0.83098,                0.66913,                0.36483,                0.99562,              0.0016939,              0.0016939,              0.0016939
                    842,                0.75238,                0.56041,                 1.1177,                0.95561,                0.96414,                0.98196,                 0.8315,                0.66861,                0.36476,                0.99519,               0.001684,               0.001684,               0.001684
                    843,                 0.7501,                0.55701,                 1.1139,                0.95545,                0.96425,                0.98195,                0.83172,                0.66803,                0.36432,                0.99474,              0.0016741,              0.0016741,              0.0016741
                    844,                0.75333,                0.56033,                 1.1168,                0.95482,                0.96489,                 0.9819,                0.83165,                0.66785,                0.36408,                0.99456,              0.0016642,              0.0016642,              0.0016642
                    845,                0.74902,                0.55873,                 1.1131,                0.95538,                0.96433,                0.98196,                 0.8313,                0.66728,                0.36399,                0.99413,              0.0016543,              0.0016543,              0.0016543
                    846,                0.74589,                0.54991,                 1.1121,                0.95544,                0.96417,                0.98194,                 0.8316,                 0.6671,                0.36386,                0.99392,              0.0016444,              0.0016444,              0.0016444
                    847,                0.75482,                0.56215,                 1.1162,                0.95586,                0.96431,                0.98194,                0.83177,                0.66691,                0.36374,                0.99376,              0.0016345,              0.0016345,              0.0016345
                    848,                0.74792,                0.55345,                 1.1115,                0.95581,                0.96476,                0.98202,                0.83186,                0.66674,                0.36353,                0.99359,              0.0016246,              0.0016246,              0.0016246
                    849,                0.74415,                0.54907,                 1.1105,                 0.9558,                0.96386,                0.98196,                0.83183,                0.66644,                0.36355,                0.99333,              0.0016147,              0.0016147,              0.0016147
                    850,                0.74748,                0.55412,                 1.1139,                0.95622,                 0.9642,                0.98206,                  0.832,                0.66632,                0.36348,                0.99328,              0.0016048,              0.0016048,              0.0016048
                    851,                0.74331,                0.54943,                 1.1074,                0.95641,                0.96444,                0.98207,                0.83215,                0.66605,                0.36356,                0.99308,              0.0015949,              0.0015949,              0.0015949
                    852,                0.74997,                0.55821,                 1.1138,                0.95619,                0.96432,                0.98207,                 0.8321,                0.66584,                0.36339,                0.99297,               0.001585,               0.001585,               0.001585
                    853,                 0.7429,                0.55076,                 1.1087,                0.95652,                0.96352,                0.98197,                0.83208,                0.66568,                0.36317,                0.99284,              0.0015751,              0.0015751,              0.0015751
                    854,                0.74585,                0.55199,                 1.1147,                 0.9569,                 0.9634,                0.98201,                0.83245,                0.66541,                0.36301,                0.99265,              0.0015652,              0.0015652,              0.0015652
                    855,                0.74638,                0.54987,                 1.1107,                0.95735,                0.96369,                0.98203,                0.83228,                0.66513,                0.36296,                0.99249,              0.0015553,              0.0015553,              0.0015553
                    856,                0.74545,                0.54936,                 1.1127,                0.95776,                0.96355,                0.98212,                0.83228,                0.66468,                0.36289,                0.99207,              0.0015454,              0.0015454,              0.0015454
                    857,                0.74201,                 0.5496,                 1.1084,                0.95753,                0.96357,                0.98219,                0.83245,                0.66421,                 0.3628,                0.99166,              0.0015355,              0.0015355,              0.0015355
                    858,                0.74193,                0.54635,                 1.1081,                0.95619,                0.96477,                0.98216,                0.83282,                0.66324,                0.36258,                 0.9909,              0.0015256,              0.0015256,              0.0015256
                    859,                0.74455,                0.55174,                 1.1114,                0.95685,                0.96419,                 0.9822,                0.83265,                0.66274,                0.36234,                0.99059,              0.0015157,              0.0015157,              0.0015157
                    860,                0.74658,                0.55131,                 1.1114,                0.95787,                0.96333,                0.98207,                0.83271,                 0.6625,                0.36214,                0.99054,              0.0015058,              0.0015058,              0.0015058
                    861,                0.73701,                0.53924,                 1.1042,                0.95738,                0.96374,                0.98195,                0.83363,                0.66222,                0.36189,                0.99031,              0.0014959,              0.0014959,              0.0014959
                    862,                0.73926,                0.54582,                 1.1077,                0.95735,                 0.9641,                0.98195,                0.83382,                 0.6616,                0.36169,                0.99001,               0.001486,               0.001486,               0.001486
                    863,                0.73206,                0.54291,                 1.1037,                0.95661,                0.96473,                0.98195,                0.83375,                0.66125,                0.36151,                0.98965,              0.0014761,              0.0014761,              0.0014761
                    864,                0.67089,                0.49088,                 1.0719,                0.95656,                0.96483,                0.98195,                0.83377,                0.66118,                0.36122,                0.98967,              0.0014662,              0.0014662,              0.0014662
                    865,                 0.6929,                0.50524,                 1.0828,                0.95673,                0.96482,                0.98201,                0.83389,                  0.661,                0.36112,                0.98945,              0.0014563,              0.0014563,              0.0014563
                    866,                0.69813,                0.51218,                 1.0862,                0.95777,                0.96432,                0.98203,                0.83392,                0.66061,                0.36095,                0.98922,              0.0014464,              0.0014464,              0.0014464
                    867,                0.70305,                0.51589,                 1.0899,                0.95772,                0.96389,                0.98204,                0.83392,                0.66038,                0.36087,                0.98903,              0.0014365,              0.0014365,              0.0014365
                    868,                0.70293,                0.51494,                 1.0873,                0.95743,                  0.964,                0.98208,                0.83429,                0.66041,                0.36091,                0.98918,              0.0014266,              0.0014266,              0.0014266
                    869,                0.71234,                0.52147,                 1.0925,                0.95643,                0.96561,                  0.982,                0.83414,                0.66023,                0.36102,                0.98899,              0.0014167,              0.0014167,              0.0014167
                    870,                0.70805,                 0.5174,                 1.0873,                 0.9561,                0.96605,                0.98214,                0.83409,                0.66013,                0.36077,                0.98894,              0.0014068,              0.0014068,              0.0014068
                    871,                0.70804,                0.52185,                 1.0905,                0.95642,                0.96594,                0.98215,                0.83371,                0.66035,                0.36037,                0.98904,              0.0013969,              0.0013969,              0.0013969
                    872,                0.71044,                0.52302,                 1.0918,                0.95574,                0.96673,                0.98218,                0.83418,                0.65983,                0.36043,                0.98835,               0.001387,               0.001387,               0.001387
                    873,                0.71317,                0.52184,                 1.0922,                0.95677,                0.96622,                0.98228,                0.83433,                0.65979,                 0.3604,                0.98818,              0.0013771,              0.0013771,              0.0013771
                    874,                0.71001,                0.52187,                 1.0941,                0.95721,                0.96605,                0.98227,                0.83437,                0.65949,                0.36009,                0.98826,              0.0013672,              0.0013672,              0.0013672
                    875,                0.70916,                0.52261,                 1.0927,                0.95703,                0.96562,                0.98212,                0.83444,                0.65941,                   0.36,                0.98811,              0.0013573,              0.0013573,              0.0013573
                    876,                0.70796,                0.51935,                 1.0911,                 0.9569,                 0.9651,                0.98211,                0.83444,                0.65888,                0.35992,                0.98753,              0.0013474,              0.0013474,              0.0013474
                    877,                0.71222,                0.51898,                 1.0941,                0.95697,                0.96476,                0.98207,                0.83446,                  0.659,                0.36002,                0.98785,              0.0013375,              0.0013375,              0.0013375
                    878,                0.70838,                0.51569,                 1.0878,                0.95636,                0.96502,                0.98209,                 0.8342,                0.65891,                0.35983,                0.98781,              0.0013276,              0.0013276,              0.0013276
                    879,                0.70527,                0.51985,                 1.0886,                0.95625,                0.96584,                0.98216,                0.83424,                0.65897,                0.35973,                0.98801,              0.0013177,              0.0013177,              0.0013177
                    880,                0.70717,                0.52101,                 1.0933,                0.95667,                0.96564,                0.98216,                0.83445,                0.65936,                0.35965,                0.98826,              0.0013078,              0.0013078,              0.0013078
                    881,                 0.7096,                0.52371,                 1.0915,                0.95618,                 0.9655,                0.98219,                0.83456,                0.65939,                0.35941,                0.98831,              0.0012979,              0.0012979,              0.0012979
                    882,                0.70963,                 0.5235,                 1.0896,                0.95653,                0.96529,                0.98223,                0.83499,                0.65918,                0.35935,                 0.9881,               0.001288,               0.001288,               0.001288
                    883,                0.70737,                0.51815,                 1.0914,                0.95691,                0.96577,                0.98226,                0.83471,                0.65912,                0.35916,                  0.988,              0.0012781,              0.0012781,              0.0012781
                    884,                0.70779,                0.51567,                  1.089,                0.95715,                 0.9657,                0.98221,                0.83502,                0.65901,                0.35915,                0.98802,              0.0012682,              0.0012682,              0.0012682
                    885,                0.70747,                0.51619,                 1.0863,                0.95746,                0.96581,                 0.9824,                0.83483,                0.65875,                0.35884,                0.98765,              0.0012583,              0.0012583,              0.0012583
                    886,                0.70355,                0.51978,                 1.0888,                0.95714,                0.96563,                0.98227,                 0.8348,                0.65844,                0.35879,                0.98739,              0.0012484,              0.0012484,              0.0012484
                    887,                0.70841,                0.51782,                 1.0894,                0.95753,                0.96601,                0.98236,                0.83493,                0.65818,                0.35868,                0.98722,              0.0012385,              0.0012385,              0.0012385
                    888,                0.70589,                0.51883,                 1.0893,                0.95737,                0.96643,                0.98233,                0.83517,                0.65774,                0.35865,                0.98686,              0.0012286,              0.0012286,              0.0012286
                    889,                0.70588,                0.51701,                 1.0883,                0.95748,                0.96651,                0.98243,                 0.8352,                0.65765,                0.35849,                 0.9867,              0.0012187,              0.0012187,              0.0012187
                    890,                0.70386,                0.51746,                  1.088,                0.95761,                0.96622,                0.98243,                0.83532,                0.65736,                0.35841,                0.98644,              0.0012088,              0.0012088,              0.0012088
                    891,                0.70612,                 0.5199,                 1.0884,                0.95697,                0.96613,                0.98237,                0.83581,                0.65707,                0.35819,                0.98619,              0.0011989,              0.0011989,              0.0011989
                    892,                0.70549,                0.51796,                 1.0881,                0.95687,                0.96725,                0.98235,                0.83602,                0.65658,                0.35802,                0.98561,               0.001189,               0.001189,               0.001189
                    893,                0.69738,                0.50931,                 1.0858,                0.95731,                0.96627,                0.98223,                0.83605,                 0.6562,                0.35785,                 0.9854,              0.0011791,              0.0011791,              0.0011791
                    894,                0.70243,                0.51272,                 1.0904,                 0.9573,                0.96693,                0.98234,                0.83599,                0.65596,                0.35775,                0.98522,              0.0011692,              0.0011692,              0.0011692
                    895,                0.70248,                0.51701,                 1.0869,                 0.9567,                0.96708,                0.98244,                0.83613,                0.65548,                0.35748,                0.98487,              0.0011593,              0.0011593,              0.0011593
                    896,                0.70263,                0.51481,                 1.0873,                0.95647,                0.96695,                0.98249,                0.83632,                  0.655,                0.35727,                0.98462,              0.0011494,              0.0011494,              0.0011494
                    897,                0.70291,                0.51464,                 1.0858,                0.95685,                0.96729,                0.98263,                0.83645,                0.65476,                0.35716,                0.98448,              0.0011395,              0.0011395,              0.0011395
                    898,                0.70288,                0.51474,                 1.0859,                0.95693,                0.96705,                0.98265,                0.83638,                 0.6542,                0.35702,                0.98414,              0.0011296,              0.0011296,              0.0011296
                    899,                0.69909,                0.51382,                 1.0867,                0.95722,                0.96805,                0.98273,                0.83647,                0.65377,                0.35679,                0.98389,              0.0011197,              0.0011197,              0.0011197
                    900,                0.69913,                0.51291,                 1.0875,                0.95668,                0.96766,                0.98269,                0.83663,                0.65347,                0.35697,                0.98359,              0.0011098,              0.0011098,              0.0011098
                    901,                0.70158,                0.51254,                 1.0838,                0.95678,                0.96792,                0.98271,                 0.8366,                0.65321,                0.35689,                 0.9835,              0.0010999,              0.0010999,              0.0010999
                    902,                0.69596,                0.51021,                 1.0861,                0.95627,                0.96823,                0.98273,                0.83686,                0.65294,                0.35684,                0.98336,                0.00109,                0.00109,                0.00109
                    903,                0.69292,                0.50983,                 1.0837,                0.95692,                0.96829,                0.98279,                0.83709,                0.65272,                0.35695,                0.98343,              0.0010801,              0.0010801,              0.0010801
                    904,                0.69631,                0.51179,                  1.083,                0.95712,                0.96847,                0.98282,                0.83719,                0.65259,                0.35672,                0.98339,              0.0010702,              0.0010702,              0.0010702
                    905,                0.69384,                0.50837,                 1.0835,                0.95661,                0.96883,                0.98282,                0.83743,                0.65235,                0.35641,                0.98338,              0.0010603,              0.0010603,              0.0010603
                    906,                0.69586,                0.51104,                  1.085,                0.95664,                0.96851,                0.98285,                0.83754,                0.65193,                0.35641,                0.98307,              0.0010504,              0.0010504,              0.0010504
                    907,                0.69482,                0.51056,                 1.0832,                0.95723,                0.96851,                 0.9829,                0.83735,                0.65165,                0.35648,                0.98273,              0.0010405,              0.0010405,              0.0010405
                    908,                0.69876,                0.51279,                 1.0867,                 0.9571,                0.96862,                0.98289,                0.83774,                0.65172,                0.35628,                0.98271,              0.0010306,              0.0010306,              0.0010306
                    909,                0.69372,                 0.5084,                 1.0814,                0.95841,                0.96769,                0.98294,                0.83755,                0.65167,                0.35624,                0.98275,              0.0010207,              0.0010207,              0.0010207
                    910,                0.69164,                0.50339,                 1.0816,                0.95807,                0.96801,                0.98306,                0.83775,                0.65171,                0.35598,                0.98267,              0.0010108,              0.0010108,              0.0010108
                    911,                0.69777,                0.51342,                 1.0848,                0.95892,                0.96775,                0.98306,                 0.8378,                0.65134,                0.35603,                0.98232,              0.0010009,              0.0010009,              0.0010009
                    912,                0.69382,                0.50447,                 1.0807,                0.95874,                0.96762,                0.98313,                0.83785,                0.65124,                0.35601,                0.98211,               0.000991,               0.000991,               0.000991
                    913,                0.69275,                0.50191,                 1.0814,                0.95841,                0.96739,                 0.9831,                0.83815,                0.65095,                0.35593,                0.98185,              0.0009811,              0.0009811,              0.0009811
                    914,                0.69319,                0.50539,                 1.0834,                0.95865,                0.96739,                 0.9831,                0.83826,                0.65068,                0.35579,                0.98169,              0.0009712,              0.0009712,              0.0009712
                    915,                0.68948,                0.50274,                 1.0769,                0.95887,                 0.9674,                0.98308,                0.83832,                 0.6501,                0.35566,                0.98136,              0.0009613,              0.0009613,              0.0009613
                    916,                0.69599,                0.51234,                 1.0838,                 0.9591,                0.96743,                0.98304,                 0.8387,                0.64973,                0.35581,                0.98094,              0.0009514,              0.0009514,              0.0009514
                    917,                0.69122,                0.50479,                 1.0804,                0.95892,                0.96751,                0.98317,                0.83887,                0.64945,                0.35574,                 0.9808,              0.0009415,              0.0009415,              0.0009415
                    918,                0.69264,                0.50591,                 1.0857,                0.95811,                0.96778,                0.98318,                0.83926,                0.64913,                0.35537,                0.98058,              0.0009316,              0.0009316,              0.0009316
                    919,                 0.6921,                0.50445,                 1.0809,                0.95872,                0.96776,                0.98328,                0.83915,                0.64892,                0.35562,                0.98024,              0.0009217,              0.0009217,              0.0009217
                    920,                 0.6943,                0.50594,                 1.0845,                0.95934,                0.96805,                0.98336,                0.83954,                0.64853,                0.35547,                0.98001,              0.0009118,              0.0009118,              0.0009118
                    921,                0.68837,                0.50347,                 1.0773,                0.96029,                0.96596,                0.98332,                0.83958,                0.64814,                0.35536,                0.97968,              0.0009019,              0.0009019,              0.0009019
                    922,                0.68721,                0.50031,                 1.0775,                 0.9606,                0.96561,                0.98342,                0.83958,                0.64788,                0.35522,                0.97956,               0.000892,               0.000892,               0.000892
                    923,                0.69095,                0.50517,                 1.0817,                0.96055,                0.96578,                0.98348,                0.83964,                0.64723,                0.35503,                  0.979,              0.0008821,              0.0008821,              0.0008821
                    924,                0.69283,                0.50678,                 1.0828,                0.96105,                0.96495,                0.98353,                0.83956,                 0.6469,                0.35502,                0.97867,              0.0008722,              0.0008722,              0.0008722
                    925,                0.68457,                0.49541,                 1.0757,                0.96087,                0.96454,                0.98342,                0.83963,                0.64651,                0.35506,                0.97834,              0.0008623,              0.0008623,              0.0008623
                    926,                0.68587,                0.50023,                 1.0776,                0.96076,                0.96475,                0.98346,                0.83926,                0.64625,                0.35491,                0.97812,              0.0008524,              0.0008524,              0.0008524
                    927,                0.68232,                0.49926,                 1.0763,                0.96101,                0.96494,                0.98348,                0.83952,                0.64581,                0.35476,                0.97785,              0.0008425,              0.0008425,              0.0008425
                    928,                0.68988,                0.50368,                 1.0829,                0.96137,                0.96489,                0.98347,                0.83961,                0.64552,                0.35464,                0.97772,              0.0008326,              0.0008326,              0.0008326
                    929,                0.68545,                 0.5004,                 1.0784,                0.96176,                0.96519,                0.98361,                0.84005,                0.64484,                0.35453,                0.97724,              0.0008227,              0.0008227,              0.0008227
                    930,                0.68556,                0.50444,                 1.0802,                0.96208,                  0.965,                0.98368,                0.83994,                0.64443,                0.35455,                0.97701,              0.0008128,              0.0008128,              0.0008128
                    931,                0.68478,                0.50057,                 1.0782,                0.96174,                 0.9655,                0.98372,                0.83992,                0.64403,                0.35455,                0.97672,              0.0008029,              0.0008029,              0.0008029
                    932,                0.68017,                0.49517,                  1.076,                0.96188,                0.96563,                 0.9838,                0.83967,                0.64362,                0.35454,                0.97636,               0.000793,               0.000793,               0.000793
                    933,                0.67789,                0.49113,                 1.0747,                0.96187,                0.96519,                0.98386,                0.84006,                0.64321,                0.35443,                0.97607,              0.0007831,              0.0007831,              0.0007831
                    934,                0.68036,                0.50121,                 1.0743,                 0.9625,                0.96492,                0.98391,                 0.8404,                 0.6428,                0.35426,                0.97576,              0.0007732,              0.0007732,              0.0007732
                    935,                0.68033,                0.49683,                  1.077,                0.96246,                 0.9647,                0.98389,                0.84054,                0.64238,                0.35408,                0.97532,              0.0007633,              0.0007633,              0.0007633
                    936,                0.67801,                0.49495,                 1.0735,                0.96309,                0.96441,                0.98401,                0.84124,                 0.6419,                0.35398,                0.97494,              0.0007534,              0.0007534,              0.0007534
                    937,                0.68238,                0.49665,                 1.0778,                0.96309,                0.96408,                0.98379,                 0.8416,                0.64175,                0.35383,                0.97486,              0.0007435,              0.0007435,              0.0007435
                    938,                  0.674,                0.49062,                 1.0722,                0.96328,                0.96442,                0.98401,                0.84166,                0.64126,                0.35372,                0.97451,              0.0007336,              0.0007336,              0.0007336
                    939,                0.67635,                0.49421,                 1.0738,                0.96328,                0.96389,                0.98404,                0.84157,                0.64092,                0.35343,                0.97429,              0.0007237,              0.0007237,              0.0007237
                    940,                0.67629,                0.49317,                 1.0733,                0.96392,                0.96391,                0.98406,                0.84164,                0.64066,                  0.353,                0.97405,              0.0007138,              0.0007138,              0.0007138
                    941,                 0.6717,                 0.4914,                  1.074,                0.96435,                0.96315,                0.98406,                0.84192,                0.64012,                0.35268,                0.97357,              0.0007039,              0.0007039,              0.0007039
                    942,                0.67765,                 0.4939,                 1.0715,                0.96488,                 0.9625,                0.98394,                 0.8417,                0.63975,                0.35235,                0.97324,               0.000694,               0.000694,               0.000694
                    943,                0.67627,                0.49224,                 1.0745,                0.96557,                0.96215,                0.98412,                0.84253,                0.63924,                0.35238,                0.97287,              0.0006841,              0.0006841,              0.0006841
                    944,                0.67237,                0.49163,                 1.0714,                0.96509,                0.96253,                0.98404,                0.84305,                0.63895,                0.35216,                0.97264,              0.0006742,              0.0006742,              0.0006742
                    945,                0.67278,                0.48851,                 1.0686,                0.96565,                0.96224,                0.98414,                0.84296,                0.63873,                0.35189,                0.97256,              0.0006643,              0.0006643,              0.0006643
                    946,                0.66876,                0.48835,                 1.0684,                0.96587,                0.96257,                0.98413,                0.84319,                0.63849,                0.35172,                0.97244,              0.0006544,              0.0006544,              0.0006544
                    947,                0.66904,                0.48572,                 1.0679,                0.96555,                0.96333,                0.98419,                0.84317,                0.63826,                0.35142,                0.97235,              0.0006445,              0.0006445,              0.0006445
                    948,                0.66442,                0.48116,                 1.0673,                0.96588,                0.96244,                0.98428,                0.84339,                0.63784,                0.35132,                0.97207,              0.0006346,              0.0006346,              0.0006346
                    949,                0.66872,                0.48869,                 1.0683,                0.96593,                0.96324,                0.98431,                0.84349,                0.63768,                0.35126,                0.97201,              0.0006247,              0.0006247,              0.0006247
                    950,                0.66745,                0.48664,                 1.0681,                0.96595,                0.96326,                0.98433,                0.84355,                0.63736,                0.35124,                0.97176,              0.0006148,              0.0006148,              0.0006148
                    951,                0.66441,                0.48598,                 1.0667,                 0.9664,                0.96332,                0.98436,                0.84384,                0.63699,                0.35102,                 0.9715,              0.0006049,              0.0006049,              0.0006049
                    952,                0.66515,                0.48507,                 1.0682,                0.96641,                0.96331,                 0.9844,                0.84374,                0.63685,                0.35113,                0.97126,               0.000595,               0.000595,               0.000595
                    953,                0.66277,                0.47958,                 1.0648,                0.96649,                0.96345,                0.98444,                0.84395,                 0.6364,                0.35092,                0.97084,              0.0005851,              0.0005851,              0.0005851
                    954,                0.66141,                0.47849,                 1.0648,                0.96642,                0.96331,                0.98448,                0.84438,                0.63592,                0.35083,                0.97046,              0.0005752,              0.0005752,              0.0005752
                    955,                0.66131,                0.48123,                 1.0641,                0.96583,                0.96351,                 0.9844,                0.84446,                0.63557,                0.35059,                0.97032,              0.0005653,              0.0005653,              0.0005653
                    956,                0.65625,                0.47751,                 1.0621,                0.96617,                0.96347,                0.98427,                0.84448,                0.63517,                0.35051,                0.97004,              0.0005554,              0.0005554,              0.0005554
                    957,                0.65914,                0.48074,                 1.0637,                0.96599,                 0.9632,                0.98428,                0.84456,                0.63478,                0.35042,                 0.9698,              0.0005455,              0.0005455,              0.0005455
                    958,                0.65459,                0.47909,                  1.061,                0.96661,                0.96249,                0.98434,                0.84497,                0.63438,                0.35027,                0.96949,              0.0005356,              0.0005356,              0.0005356
                    959,                0.65586,                0.47682,                 1.0598,                0.96637,                0.96267,                0.98442,                0.84509,                0.63404,                0.35014,                0.96925,              0.0005257,              0.0005257,              0.0005257
                    960,                0.65351,                0.47447,                 1.0605,                0.96641,                0.96248,                0.98448,                0.84514,                0.63376,                0.35009,                0.96903,              0.0005158,              0.0005158,              0.0005158
                    961,                 0.6576,                0.47624,                 1.0634,                0.96498,                0.96401,                0.98431,                0.84509,                0.63373,                0.35025,                0.96902,              0.0005059,              0.0005059,              0.0005059
                    962,                0.65533,                0.47924,                 1.0643,                0.96536,                0.96346,                0.98451,                0.84503,                0.63342,                0.35002,                0.96875,               0.000496,               0.000496,               0.000496
                    963,                0.65418,                0.47718,                 1.0612,                0.96577,                0.96336,                0.98447,                0.84524,                0.63345,                0.34978,                0.96869,              0.0004861,              0.0004861,              0.0004861
                    964,                0.64773,                0.47138,                 1.0583,                0.96653,                0.96247,                0.98449,                0.84554,                0.63309,                0.34968,                0.96833,              0.0004762,              0.0004762,              0.0004762
                    965,                0.65503,                 0.4786,                  1.064,                0.96599,                 0.9626,                0.98459,                0.84547,                0.63302,                0.34969,                0.96829,              0.0004663,              0.0004663,              0.0004663
                    966,                0.64726,                0.47358,                 1.0585,                 0.9653,                 0.9638,                 0.9849,                0.84573,                0.63288,                0.34961,                0.96819,              0.0004564,              0.0004564,              0.0004564
                    967,                0.64762,                0.47108,                 1.0576,                0.96539,                0.96332,                0.98488,                0.84571,                0.63252,                0.34962,                0.96787,              0.0004465,              0.0004465,              0.0004465
                    968,                0.64789,                0.46927,                 1.0585,                0.96507,                0.96322,                0.98474,                 0.8459,                 0.6323,                 0.3495,                0.96777,              0.0004366,              0.0004366,              0.0004366
